scenario,animal_id,session_id,session,group,timepoint,abf_file,wmv_file,abf_path,wmv_path,abf_gb,wmv_gb
A,16640,16640,,WT,3m,21422004.abf,Video 6337.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422004.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6337.wmv,0.134,0.589
A,16640,16640,,WT,3m,21422005.abf,Video 6338.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422005.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6338.wmv,0.134,0.594
A,16640,16640,,WT,3m,21422006.abf,Video 6339.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422006.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6339.wmv,0.131,0.489
B,16640,166401,1.0,WT,3m,21421009.abf,Video 6328.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421009.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6328.wmv,0.134,0.455
B,16640,166401,1.0,WT,3m,21421010.abf,Video 6329.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421010.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6329.wmv,0.134,0.412
B,16640,166401,1.0,WT,3m,21421011.abf,Video 6330.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421011.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6330.wmv,0.134,1.857
B,16640,166401,1.0,WT,3m,21421012.abf,Video 6331.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421012.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6331.wmv,0.134,2.126
B,16640,166401,1.0,WT,3m,21421013.abf,Video 6332.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21421013.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6332.wmv,0.134,1.538
B,16640,166401,1.0,WT,3m,21422000.abf,Video 6333.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422000.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6333.wmv,0.134,1.51
B,16640,166402,2.0,WT,3m,21422001.abf,Video 6334.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422001.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6334.wmv,0.134,1.502
B,16640,166402,2.0,WT,3m,21422002.abf,Video 6335.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422002.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6335.wmv,0.134,1.294
B,16640,166402,2.0,WT,3m,21422003.abf,Video 6336.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422003.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6336.wmv,0.134,0.605
B,16640,166402,2.0,WT,3m,21422004.abf,Video 6337.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422004.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6337.wmv,0.134,0.589
B,16640,166402,2.0,WT,3m,21422005.abf,Video 6338.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422005.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6338.wmv,0.134,0.594
B,16640,166402,2.0,WT,3m,21422006.abf,Video 6339.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\21422006.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16640_21Apr21\Video 6339.wmv,0.131,0.489
A,16645,16645,,WT,3m,21427008.abf,Video 6373.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\21427008.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\Video 6373.wmv,0.134,0.397
A,16645,16645,,WT,3m,21427009.abf,Video 6374.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\21427009.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\Video 6374.wmv,0.134,0.511
A,16645,16645,,WT,3m,21427010.abf,Video 6375.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\21427010.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\Video 6375.wmv,0.134,1.082
A,16645,16645,,WT,3m,21427011.abf,Video 6376.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\21427011.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\Video 6376.wmv,0.134,1.105
A,16645,16645,,WT,3m,21427012.abf,Video 6377.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\21427012.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\Video 6377.wmv,0.134,1.137
A,16645,16645,,WT,3m,21428000.abf,Video 6378.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\21428000.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\Video 6378.wmv,0.134,1.056
A,16645,16645,,WT,3m,21428001.abf,Video 6379.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\21428001.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\Video 6379.wmv,0.134,0.896
A,16645,16645,,WT,3m,21428002.abf,Video 6380.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\21428002.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\Video 6380.wmv,0.134,0.833
A,16645,16645,,WT,3m,21428003.abf,Video 6381.wmv,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\21428003.abf,F:\EEG\Baseline (24hrs)_3monthsold_before_KA\WT\16645_27Apr21\Video 6381.wmv,0.134,0.46
